temperature,mixing_ratio,refresh_count,elapsed_time,growth_percentage,remaining_time
26.0,1:10:10,4,542,32,368
25.0,1:10:10,8,180,32,122
28.0,1:5:5,8,103,48,53
24.0,1:2:2,1,2080,34,1372
28.0,1:1:1,5,198,100,0
25.0,1:5:5,4,596,48,309
28.0,1:5:5,5,254,81,48
26.0,1:2:2,1,1440,42,835
25.0,1:10:10,6,298,49,151
28.0,1:10:10,2,938,61,365
25.0,1:2:2,1,1760,36,1126
25.0,1:1:1,5,311,60,124
26.0,1:1:1,7,103,45,56
25.0,1:2:2,7,144,71,41
26.0,1:5:5,3,728,25,546
26.0,1:1:1,5,254,75,63
24.0,1:10:10,4,783,48,407
28.0,1:10:10,8,114,59,46
25.0,1:5:5,2,1327,65,464
28.0,1:10:10,8,114,58,47
24.0,1:10:10,6,352,33,235
25.0,1:2:2,8,144,100,0
26.0,1:10:10,7,147,42,85
24.0,1:10:10,5,525,57,225
24.0,1:1:1,6,246,49,125
26.0,1:5:5,1,1620,37,1020
25.0,1:1:1,1,1540,60,616
28.0,1:1:1,8,80,23,61
25.0,1:1:1,4,464,55,208
26.0,1:1:1,2,845,49,430
26.0,1:5:5,2,1086,53,510
26.0,1:1:1,7,103,100,0
28.0,1:10:10,7,114,58,47
25.0,1:10:10,2,1475,65,516
25.0,1:2:2,1,1760,60,704
24.0,1:2:2,2,1394,27,1017
26.0,1:10:10,2,1207,83,205
28.0,1:2:2,1,1120,39,683
24.0,1:5:5,8,191,-8,206
24.0,1:1:1,4,548,54,252
28.0,1:5:5,7,103,43,58
28.0,1:10:10,7,114,62,43
24.0,1:5:5,5,472,51,231
26.0,1:10:10,6,244,23,187
24.0,1:2:2,8,170,29,120
28.0,1:10:10,6,189,72,52
24.0,1:1:1,8,149,28,107
28.0,1:10:10,4,422,48,219
28.0,1:2:2,4,337,67,111
25.0,1:5:5,1,1980,46,1069
25.0,1:1:1,3,692,48,359
26.0,1:2:2,2,965,40,579
25.0,1:5:5,7,162,55,72
26.0,1:1:1,6,171,35,111
24.0,1:10:10,4,783,14,673
26.0,1:5:5,8,132,47,69
25.0,1:1:1,4,464,57,199
25.0,1:2:2,3,791,45,435
26.0,1:10:10,1,1800,55,809
26.0,1:1:1,4,380,41,224
25.0,1:10:10,7,180,50,90
26.0,1:2:2,1,1440,48,748
28.0,1:5:5,4,380,83,64
26.0,1:1:1,5,254,81,48
24.0,1:2:2,8,170,10,153
28.0,1:10:10,5,283,52,135
24.0,1:1:1,8,149,47,78
25.0,1:2:2,8,144,73,38
28.0,1:1:1,1,980,41,578
25.0,1:2:2,5,355,49,181
24.0,1:1:1,6,246,3,238
28.0,1:1:1,5,198,43,112
24.0,1:1:1,5,367,22,286
24.0,1:2:2,2,1394,71,404
26.0,1:10:10,3,809,49,412
25.0,1:10:10,6,298,71,86
28.0,1:1:1,4,295,71,85
25.0,1:2:2,7,144,46,77
24.0,1:5:5,3,1051,0,1051
24.0,1:2:2,2,1394,14,1198
26.0,1:1:1,2,845,62,321
25.0,1:1:1,7,126,10,113
28.0,1:5:5,1,1260,38,781
24.0,1:2:2,1,2080,16,1747
28.0,1:2:2,5,226,76,54
24.0,1:2:2,2,1394,54,641
26.0,1:2:2,7,118,0,118
26.0,1:5:5,2,1086,57,466
28.0,1:1:1,3,440,22,343
25.0,1:1:1,3,692,32,470
26.0,1:5:5,8,132,32,89
26.0,1:5:5,5,327,69,101
25.0,1:2:2,4,530,69,164
25.0,1:5:5,4,596,52,286
24.0,1:5:5,5,472,83,80
24.0,1:2:2,5,420,68,134
24.0,1:5:5,7,191,44,106
25.0,1:2:2,5,355,75,88
24.0,1:5:5,5,472,31,325
25.0,1:2:2,4,530,57,227
25.0,1:2:2,7,144,33,96
25.0,1:5:5,2,1327,73,358
26.0,1:10:10,5,363,49,185
28.0,1:1:1,3,440,65,154
28.0,1:5:5,3,566,52,271
28.0,1:2:2,2,751,39,458
28.0,1:1:1,2,657,57,282
28.0,1:5:5,1,1260,48,655
28.0,1:2:2,8,91,48,47
28.0,1:2:2,2,751,42,435
24.0,1:10:10,3,1168,56,513
25.0,1:2:2,4,530,47,280
26.0,1:10:10,6,244,33,163
28.0,1:10:10,8,114,89,12
28.0,1:10:10,1,1400,70,420
25.0,1:1:1,6,208,35,135
25.0,1:2:2,3,791,39,482
25.0,1:10:10,8,180,12,158
25.0,1:10:10,2,1475,56,648
26.0,1:5:5,1,1620,61,631
25.0,1:5:5,4,596,71,172
28.0,1:10:10,6,189,43,107
26.0,1:10:10,5,363,40,217
24.0,1:1:1,3,818,34,539
28.0,1:10:10,1,1400,34,923
26.0,1:2:2,2,965,63,357
25.0,1:5:5,4,596,95,29
25.0,1:10:10,6,298,59,122
25.0,1:2:2,7,144,49,73
28.0,1:10:10,5,283,41,166
26.0,1:2:2,1,1440,46,777
25.0,1:5:5,3,890,63,329
28.0,1:10:10,5,283,26,209
26.0,1:2:2,5,291,71,84
28.0,1:10:10,5,283,65,99
25.0,1:1:1,6,208,52,99
26.0,1:1:1,2,845,49,430
26.0,1:5:5,2,1086,64,390
26.0,1:5:5,7,132,44,73
28.0,1:2:2,4,337,33,225
24.0,1:5:5,3,1051,44,588
28.0,1:1:1,3,440,53,206
25.0,1:10:10,2,1475,26,1091
25.0,1:1:1,3,692,59,283
26.0,1:2:2,6,195,55,87
28.0,1:10:10,2,938,46,506
24.0,1:2:2,3,935,48,486
26.0,1:1:1,8,103,73,27
28.0,1:2:2,6,152,39,92
24.0,1:1:1,8,149,23,114
26.0,1:10:10,8,147,17,122
28.0,1:5:5,3,566,28,407
25.0,1:1:1,3,692,59,283
26.0,1:10:10,1,1800,57,774
26.0,1:10:10,8,147,26,108
26.0,1:5:5,7,132,69,40
26.0,1:5:5,1,1620,50,810
28.0,1:1:1,2,657,29,466
26.0,1:5:5,2,1086,50,543
26.0,1:5:5,3,728,46,393
25.0,1:2:2,1,1760,43,1003
26.0,1:5:5,2,1086,51,532
24.0,1:10:10,8,212,62,80
25.0,1:1:1,7,126,39,76
26.0,1:1:1,5,254,54,116
25.0,1:10:10,1,2200,32,1495
26.0,1:5:5,4,488,48,253
26.0,1:1:1,7,103,49,52
28.0,1:2:2,5,226,54,103
28.0,1:2:2,6,152,70,45
28.0,1:5:5,6,171,104,-6
26.0,1:2:2,4,434,38,269
24.0,1:2:2,7,170,32,115
24.0,1:1:1,4,548,71,158
28.0,1:10:10,1,1400,58,588
25.0,1:1:1,5,311,72,87
28.0,1:5:5,2,845,62,321
25.0,1:2:2,4,530,19,429
25.0,1:10:10,1,2200,40,1320
26.0,1:5:5,1,1620,68,518
26.0,1:1:1,7,103,30,72
25.0,1:2:2,1,1760,45,968
25.0,1:5:5,1,1980,40,1188
28.0,1:1:1,4,295,88,35
25.0,1:10:10,3,989,44,553
24.0,1:5:5,6,317,36,202
28.0,1:1:1,5,198,36,126
26.0,1:2:2,4,434,81,82
26.0,1:10:10,7,147,46,79
28.0,1:1:1,5,198,77,45
25.0,1:2:2,7,144,68,46
26.0,1:5:5,3,728,52,349
24.0,1:2:2,3,935,50,467
26.0,1:10:10,6,244,54,112
26.0,1:5:5,5,327,48,170
26.0,1:5:5,3,728,0,728
24.0,1:10:10,3,1168,72,327
24.0,1:10:10,1,2600,48,1352
24.0,1:10:10,8,212,31,146
28.0,1:1:1,5,198,88,23
26.0,1:1:1,3,566,24,430
25.0,1:1:1,6,208,64,74
25.0,1:2:2,1,1760,55,791
25.0,1:2:2,8,144,46,77
24.0,1:2:2,2,1394,51,683
26.0,1:2:2,8,118,74,30
25.0,1:5:5,4,596,38,369
24.0,1:2:2,8,170,44,95
24.0,1:2:2,1,2080,25,1560
28.0,1:5:5,6,171,72,47
28.0,1:10:10,3,629,71,182
28.0,1:5:5,2,845,72,236
24.0,1:5:5,7,191,13,166
24.0,1:2:2,5,420,57,180
26.0,1:10:10,2,1207,53,567
28.0,1:2:2,6,152,31,104
26.0,1:10:10,7,147,58,61
28.0,1:2:2,7,91,34,60
28.0,1:2:2,6,152,70,45
25.0,1:2:2,4,530,21,418
28.0,1:1:1,1,980,43,558
26.0,1:2:2,3,647,60,258
26.0,1:2:2,2,965,26,714
28.0,1:10:10,8,114,64,41
25.0,1:2:2,7,144,18,118
24.0,1:2:2,2,1394,30,975
28.0,1:1:1,8,80,80,15
24.0,1:10:10,6,352,72,98
24.0,1:2:2,8,170,49,86
26.0,1:2:2,4,434,73,117
24.0,1:2:2,2,1394,48,724
25.0,1:1:1,7,126,17,104
24.0,1:5:5,4,705,31,486
28.0,1:2:2,5,226,75,56
24.0,1:5:5,1,2340,29,1661
24.0,1:10:10,5,525,54,241
26.0,1:1:1,5,254,47,134
25.0,1:2:2,2,1180,88,141
26.0,1:2:2,2,965,48,501
24.0,1:10:10,3,1168,8,1074
24.0,1:5:5,5,472,23,363
26.0,1:1:1,3,566,49,288
28.0,1:5:5,6,171,50,85
25.0,1:10:10,3,989,50,494
24.0,1:10:10,8,212,32,144
26.0,1:10:10,3,809,35,525
24.0,1:1:1,3,818,18,670
25.0,1:2:2,6,238,57,102
24.0,1:1:1,1,1820,41,1073
28.0,1:5:5,7,103,63,38
24.0,1:10:10,3,1168,57,502
24.0,1:10:10,5,525,-1,530
25.0,1:5:5,4,596,61,232
26.0,1:10:10,3,809,72,226
28.0,1:2:2,7,91,31,62
26.0,1:1:1,2,845,64,304
26.0,1:5:5,3,728,73,196
24.0,1:1:1,7,149,48,77
28.0,1:2:2,5,226,43,128
28.0,1:10:10,2,938,62,356
25.0,1:5:5,4,596,38,369
25.0,1:5:5,6,268,48,139
24.0,1:5:5,2,1569,58,658
26.0,1:1:1,8,103,67,33
26.0,1:1:1,6,171,39,104
24.0,1:2:2,4,626,57,269
25.0,1:10:10,1,2200,76,528
25.0,1:1:1,8,126,49,64
26.0,1:10:10,8,147,56,64
26.0,1:1:1,8,103,60,41
28.0,1:5:5,7,103,74,26
24.0,1:5:5,1,2340,50,1170
26.0,1:1:1,8,103,57,44
24.0,1:1:1,1,1820,58,764
26.0,1:5:5,1,1620,78,356
25.0,1:2:2,6,238,39,145
28.0,1:1:1,4,295,74,76
24.0,1:1:1,1,1820,-10,2002
25.0,1:5:5,2,1327,55,597
26.0,1:5:5,3,728,86,101
26.0,1:10:10,3,809,51,396
24.0,1:5:5,3,1051,63,388
24.0,1:2:2,5,420,35,273
24.0,1:2:2,1,2080,38,1289
26.0,1:10:10,4,542,59,222
28.0,1:5:5,7,103,56,45
25.0,1:2:2,4,530,48,275
26.0,1:5:5,6,219,52,105
24.0,1:1:1,1,1820,23,1401
25.0,1:10:10,2,1475,36,944
24.0,1:2:2,4,626,42,363
28.0,1:10:10,1,1400,63,518
28.0,1:10:10,2,938,56,412
28.0,1:2:2,2,751,40,450
25.0,1:5:5,2,1327,19,1074
24.0,1:1:1,8,149,57,64
25.0,1:5:5,7,162,17,134
26.0,1:2:2,3,647,18,530
24.0,1:1:1,6,246,58,103
25.0,1:5:5,4,596,57,256
26.0,1:10:10,5,363,37,228
24.0,1:10:10,1,2600,38,1612
24.0,1:2:2,3,935,48,486
28.0,1:5:5,5,254,55,114
24.0,1:5:5,1,2340,86,327
28.0,1:2:2,6,152,56,66
25.0,1:1:1,1,1540,52,739
24.0,1:1:1,8,149,55,67
26.0,1:2:2,4,434,85,65
24.0,1:5:5,7,191,24,145
26.0,1:10:10,6,244,66,82
25.0,1:1:1,7,126,81,23
26.0,1:10:10,5,363,83,61
24.0,1:2:2,4,626,60,250
24.0,1:2:2,1,2080,28,1497
24.0,1:1:1,6,246,36,157
28.0,1:10:10,6,189,79,39
24.0,1:10:10,3,1168,32,794
26.0,1:5:5,1,1620,36,1036
25.0,1:10:10,8,180,36,115
28.0,1:5:5,7,103,93,7
24.0,1:2:2,5,420,21,331
24.0,1:1:1,4,548,20,438
28.0,1:2:2,4,337,34,222
28.0,1:2:2,5,226,47,119
26.0,1:1:1,4,380,12,334
28.0,1:1:1,4,295,71,85
25.0,1:5:5,1,1980,27,1445
25.0,1:10:10,6,298,67,98
28.0,1:5:5,2,845,53,397
24.0,1:5:5,4,705,45,387
24.0,1:2:2,4,626,43,356
28.0,1:2:2,5,226,59,92
28.0,1:1:1,7,80,28,57
24.0,1:5:5,8,191,29,135
26.0,1:10:10,3,809,27,590
25.0,1:1:1,4,464,66,157
24.0,1:2:2,5,420,32,285
24.0,1:10:10,6,352,46,190
24.0,1:5:5,1,2340,37,1474
24.0,1:1:1,1,1820,20,1456
26.0,1:10:10,4,542,70,162
25.0,1:10:10,2,1475,50,737
25.0,1:2:2,1,1760,68,563
26.0,1:5:5,7,132,0,132
25.0,1:2:2,6,238,25,178
25.0,1:10:10,3,989,16,830
26.0,1:5:5,4,488,81,92
28.0,1:10:10,7,114,45,62
25.0,1:2:2,1,1760,21,1390
26.0,1:10:10,8,147,26,108
26.0,1:10:10,1,1800,55,809
24.0,1:10:10,3,1168,32,794
25.0,1:2:2,4,530,63,196
28.0,1:10:10,7,114,101,-1
25.0,1:1:1,4,464,12,408
24.0,1:10:10,5,525,32,356
26.0,1:10:10,6,244,53,114
26.0,1:5:5,1,1620,71,469
24.0,1:10:10,6,352,43,200
24.0,1:2:2,7,170,71,49
24.0,1:10:10,8,212,17,175
24.0,1:5:5,5,472,14,405
25.0,1:5:5,6,268,70,80
26.0,1:5:5,7,132,15,112
24.0,1:2:2,2,1394,75,348
26.0,1:5:5,4,488,53,229
26.0,1:2:2,3,647,14,556
26.0,1:10:10,2,1207,63,446
25.0,1:2:2,7,144,76,34
25.0,1:5:5,7,162,34,106
28.0,1:2:2,7,91,61,35
28.0,1:1:1,5,198,82,35
24.0,1:2:2,8,170,67,56
28.0,1:10:10,3,629,58,264
25.0,1:2:2,1,1760,29,1249
24.0,1:10:10,7,212,57,91
28.0,1:1:1,3,440,62,167
28.0,1:5:5,1,1260,54,579
24.0,1:5:5,6,317,43,180
25.0,1:1:1,6,208,53,97
24.0,1:10:10,3,1168,23,899
28.0,1:5:5,7,103,27,75
28.0,1:1:1,7,80,87,10
25.0,1:5:5,2,1327,88,159
28.0,1:1:1,4,295,103,-8
28.0,1:2:2,8,91,33,60
26.0,1:10:10,3,809,58,339
28.0,1:1:1,2,657,76,157
24.0,1:1:1,8,149,40,89
26.0,1:5:5,6,219,76,52
28.0,1:2:2,7,91,70,27
24.0,1:10:10,2,1743,-7,1865
26.0,1:1:1,2,845,50,422
28.0,1:2:2,5,226,12,198
28.0,1:1:1,2,657,86,91
28.0,1:10:10,7,114,56,50
24.0,1:10:10,3,1168,38,724
28.0,1:10:10,1,1400,56,615
26.0,1:5:5,5,327,20,261
25.0,1:5:5,3,890,14,765
24.0,1:5:5,2,1569,26,1161
25.0,1:2:2,7,144,45,79
24.0,1:2:2,4,626,57,269
25.0,1:2:2,4,530,38,328
24.0,1:1:1,7,149,73,40
24.0,1:10:10,5,525,32,356
28.0,1:10:10,2,938,29,665
26.0,1:2:2,2,965,99,9
26.0,1:5:5,7,132,28,95
28.0,1:2:2,8,91,29,64
26.0,1:1:1,2,845,97,25
26.0,1:1:1,5,254,78,55
24.0,1:1:1,7,149,41,87
24.0,1:10:10,4,783,17,649
25.0,1:2:2,5,355,59,145
26.0,1:2:2,1,1440,40,864
25.0,1:5:5,2,1327,0,1327
24.0,1:1:1,2,1220,38,756
24.0,1:5:5,4,705,52,338
24.0,1:10:10,5,525,32,356
25.0,1:5:5,3,890,59,364
25.0,1:5:5,4,596,78,131
24.0,1:10:10,1,2600,70,780
24.0,1:5:5,1,2340,31,1614
24.0,1:10:10,2,1743,27,1272
25.0,1:1:1,4,464,45,255
24.0,1:5:5,6,317,45,174
28.0,1:5:5,1,1260,64,453
28.0,1:5:5,1,1260,72,352
28.0,1:1:1,3,440,66,149
24.0,1:10:10,7,212,32,144
26.0,1:2:2,5,291,28,209
24.0,1:1:1,4,548,60,219
24.0,1:10:10,4,783,60,313
24.0,1:10:10,4,783,16,657
24.0,1:1:1,1,1820,53,855
24.0,1:10:10,6,352,51,172
24.0,1:10:10,8,212,71,61
26.0,1:5:5,2,1086,35,705
28.0,1:5:5,6,171,79,35
28.0,1:1:1,4,295,77,67
26.0,1:1:1,8,103,100,0
28.0,1:5:5,4,380,52,182
28.0,1:10:10,7,114,90,11
25.0,1:1:1,8,126,73,34
28.0,1:10:10,5,283,46,152
28.0,1:10:10,6,189,76,45
26.0,1:1:1,5,254,53,119
24.0,1:5:5,2,1569,24,1192
25.0,1:5:5,7,162,34,106
25.0,1:2:2,2,1180,59,483
26.0,1:5:5,5,327,64,117
24.0,1:2:2,2,1394,31,961
25.0,1:10:10,1,2200,44,1232
25.0,1:5:5,7,162,5,153
26.0,1:10:10,7,147,58,61
26.0,1:2:2,6,195,60,78
24.0,1:2:2,4,626,-5,657
26.0,1:2:2,5,291,77,66
26.0,1:2:2,6,195,9,177
28.0,1:1:1,5,198,70,59
28.0,1:1:1,1,980,77,225
28.0,1:10:10,8,114,86,15
24.0,1:2:2,5,420,49,214
25.0,1:2:2,4,530,20,424
25.0,1:10:10,4,663,0,663
24.0,1:5:5,4,705,26,521
28.0,1:2:2,1,1120,51,548
28.0,1:10:10,5,283,39,172
24.0,1:5:5,1,2340,38,1450
24.0,1:10:10,4,783,80,156
26.0,1:1:1,8,103,33,69
26.0,1:5:5,8,132,45,72
28.0,1:10:10,3,629,28,452
28.0,1:5:5,2,845,81,160
24.0,1:1:1,5,367,65,128
28.0,1:2:2,7,91,42,52
28.0,1:2:2,6,152,75,38
28.0,1:1:1,5,198,72,55
25.0,1:2:2,2,1180,56,519
28.0,1:5:5,3,566,61,220
26.0,1:2:2,6,195,38,120
24.0,1:2:2,7,170,20,136
25.0,1:2:2,5,355,39,216
25.0,1:5:5,1,1980,67,653
26.0,1:10:10,2,1207,41,712
26.0,1:1:1,1,1260,61,491
24.0,1:2:2,3,935,59,383
28.0,1:1:1,4,295,97,8
25.0,1:2:2,2,1180,53,554
25.0,1:10:10,8,180,38,111
25.0,1:10:10,4,663,34,437
26.0,1:1:1,8,103,44,57
28.0,1:1:1,6,133,46,71
25.0,1:10:10,5,444,54,204
25.0,1:1:1,2,1032,54,474
28.0,1:1:1,8,80,51,39
24.0,1:1:1,3,818,37,515
26.0,1:1:1,4,380,52,182
28.0,1:5:5,4,380,63,140
28.0,1:10:10,1,1400,28,1008
25.0,1:2:2,7,144,43,82
26.0,1:1:1,4,380,45,209
25.0,1:2:2,1,1760,73,475
24.0,1:10:10,5,525,51,257
26.0,1:10:10,7,147,71,42
28.0,1:5:5,8,103,32,70
26.0,1:2:2,3,647,11,575
24.0,1:1:1,7,149,57,64
25.0,1:1:1,6,208,59,85
28.0,1:5:5,8,103,44,57
28.0,1:2:2,4,337,61,131
26.0,1:5:5,5,327,41,192
28.0,1:1:1,1,980,64,352
26.0,1:2:2,2,965,79,202
24.0,1:5:5,1,2340,42,1357
25.0,1:2:2,7,144,58,60
24.0,1:5:5,1,2340,33,1567
28.0,1:5:5,3,566,84,90
28.0,1:5:5,5,254,39,154
24.0,1:10:10,3,1168,81,221
25.0,1:10:10,7,180,52,86
26.0,1:2:2,3,647,69,200
25.0,1:10:10,7,180,36,115
25.0,1:5:5,2,1327,37,836
26.0,1:5:5,6,219,92,17
26.0,1:2:2,8,118,27,86
26.0,1:5:5,8,132,64,47
25.0,1:5:5,7,162,55,72
25.0,1:5:5,6,268,60,107
26.0,1:10:10,1,1800,22,1404
26.0,1:2:2,3,647,57,278
24.0,1:5:5,3,1051,40,630
26.0,1:2:2,8,118,48,61
25.0,1:5:5,1,1980,19,1603
24.0,1:5:5,7,191,30,133
28.0,1:10:10,8,114,45,62
24.0,1:10:10,6,352,78,77
25.0,1:1:1,7,126,9,114
28.0,1:2:2,3,503,74,130
24.0,1:10:10,3,1168,37,735
24.0,1:2:2,5,420,25,315
24.0,1:2:2,6,281,25,210
26.0,1:2:2,5,291,72,81
26.0,1:1:1,1,1260,64,453
25.0,1:5:5,8,162,44,90
24.0,1:2:2,4,626,76,150
25.0,1:10:10,6,298,36,190
24.0,1:5:5,5,472,51,231
25.0,1:1:1,2,1032,56,454
28.0,1:10:10,3,629,83,106
28.0,1:2:2,3,503,54,231
25.0,1:1:1,6,208,41,122
25.0,1:5:5,4,596,31,411
25.0,1:5:5,5,400,22,312
25.0,1:2:2,6,238,57,102
28.0,1:1:1,2,657,68,210
25.0,1:5:5,3,890,43,507
25.0,1:10:10,2,1475,59,604
24.0,1:1:1,2,1220,64,439
25.0,1:10:10,2,1475,36,944
26.0,1:1:1,1,1260,62,478
25.0,1:10:10,1,2200,64,792
25.0,1:1:1,8,126,67,41
24.0,1:5:5,7,191,26,141
25.0,1:5:5,7,162,28,116
25.0,1:2:2,2,1180,14,1014
26.0,1:5:5,6,219,80,43
28.0,1:2:2,5,226,28,162
25.0,1:1:1,4,464,78,102
24.0,1:2:2,6,281,63,103
24.0,1:2:2,3,935,8,860
24.0,1:10:10,3,1168,46,630
24.0,1:10:10,7,212,-10,233
28.0,1:1:1,6,133,109,-11
24.0,1:1:1,3,818,48,425
26.0,1:1:1,5,254,71,73
24.0,1:5:5,5,472,49,240
26.0,1:1:1,2,845,66,287
26.0,1:10:10,8,147,49,74
24.0,1:1:1,5,367,54,168
26.0,1:2:2,2,965,68,308
26.0,1:5:5,3,728,49,371
25.0,1:2:2,2,1180,72,330
26.0,1:2:2,1,1440,10,1296
26.0,1:1:1,6,171,61,66
25.0,1:1:1,6,208,27,151
28.0,1:10:10,4,422,29,299
24.0,1:10:10,1,2600,31,1793
24.0,1:1:1,3,818,59,335
28.0,1:1:1,6,133,92,10
24.0,1:1:1,2,1220,68,390
28.0,1:10:10,2,938,43,534
24.0,1:5:5,8,191,47,101
25.0,1:1:1,7,126,63,46
24.0,1:5:5,5,472,63,174
24.0,1:2:2,8,170,18,139
25.0,1:2:2,4,530,73,143
26.0,1:5:5,4,488,42,283
28.0,1:10:10,5,283,29,200
28.0,1:1:1,1,980,69,303
24.0,1:10:10,6,352,29,249
25.0,1:2:2,2,1180,51,578
24.0,1:5:5,8,191,42,110
26.0,1:10:10,3,809,64,291
28.0,1:2:2,4,337,42,195
26.0,1:10:10,4,542,77,124
25.0,1:2:2,6,238,59,97
26.0,1:1:1,3,566,84,90
28.0,1:2:2,2,751,33,503
26.0,1:10:10,2,1207,49,615
26.0,1:5:5,4,488,88,58
28.0,1:1:1,8,80,37,50
26.0,1:5:5,6,219,27,159
26.0,1:10:10,2,1207,43,687
28.0,1:10:10,5,283,74,73
24.0,1:2:2,8,170,42,98
25.0,1:2:2,6,238,52,114
24.0,1:10:10,7,212,39,129
25.0,1:1:1,7,126,47,66
26.0,1:2:2,1,1440,47,763
26.0,1:10:10,7,147,44,82
25.0,1:2:2,5,355,60,142
24.0,1:5:5,8,191,21,150
26.0,1:2:2,7,118,69,36
24.0,1:1:1,7,149,31,102
26.0,1:2:2,8,118,33,79
24.0,1:1:1,4,548,46,295
24.0,1:2:2,7,170,37,107
24.0,1:2:2,2,1394,44,780
26.0,1:5:5,4,488,42,283
25.0,1:1:1,8,126,1,124
28.0,1:2:2,6,152,28,109
28.0,1:5:5,1,1260,51,617
28.0,1:10:10,7,114,66,38
24.0,1:1:1,7,149,32,101
28.0,1:5:5,5,254,35,165
24.0,1:5:5,2,1569,44,878
25.0,1:10:10,3,989,69,306
26.0,1:5:5,2,1086,79,228
25.0,1:1:1,4,464,57,199
28.0,1:1:1,4,295,27,215
24.0,1:1:1,4,548,47,290
24.0,1:2:2,3,935,55,420
26.0,1:1:1,1,1260,38,781
28.0,1:1:1,4,295,67,97
26.0,1:10:10,1,1800,89,197
26.0,1:1:1,3,566,95,28
25.0,1:2:2,4,530,39,323
25.0,1:1:1,3,692,40,415
26.0,1:5:5,5,327,53,153
28.0,1:10:10,6,189,39,115
26.0,1:10:10,2,1207,59,494
25.0,1:1:1,5,311,64,111
24.0,1:1:1,5,367,43,209
28.0,1:5:5,6,171,69,53
24.0,1:2:2,5,420,57,180
25.0,1:5:5,8,162,100,0
28.0,1:5:5,2,845,57,363
24.0,1:5:5,4,705,26,521
28.0,1:5:5,7,103,63,38
25.0,1:2:2,5,355,49,181
25.0,1:10:10,2,1475,25,1106
26.0,1:10:10,1,1800,50,900
25.0,1:10:10,1,2200,27,1606
28.0,1:5:5,6,171,12,150
25.0,1:10:10,5,444,55,199
28.0,1:2:2,1,1120,88,134
26.0,1:2:2,2,965,74,250
26.0,1:2:2,2,965,62,366
25.0,1:1:1,3,692,72,193
26.0,1:1:1,6,171,34,112
26.0,1:1:1,5,254,58,106
25.0,1:10:10,1,2200,66,747
24.0,1:5:5,7,191,38,118
26.0,1:2:2,7,118,36,75
25.0,1:2:2,8,144,49,73
26.0,1:10:10,6,244,43,139
26.0,1:2:2,3,647,55,291
25.0,1:5:5,8,162,73,43
28.0,1:2:2,2,751,64,270
28.0,1:2:2,1,1120,44,627
28.0,1:1:1,5,198,60,79
26.0,1:5:5,6,219,76,52
26.0,1:10:10,8,147,74,38
28.0,1:5:5,6,171,80,34
26.0,1:5:5,5,327,44,183
25.0,1:10:10,3,989,46,534
25.0,1:1:1,1,1540,30,1078
26.0,1:2:2,7,118,22,92
24.0,1:10:10,2,1743,46,941
24.0,1:2:2,5,420,58,176
26.0,1:2:2,3,647,44,362
24.0,1:2:2,4,626,50,313
26.0,1:5:5,6,219,27,159
24.0,1:10:10,5,525,25,393
24.0,1:1:1,2,1220,0,1220
28.0,1:1:1,5,198,87,25
24.0,1:10:10,7,212,46,114
25.0,1:2:2,4,530,65,185
28.0,1:2:2,6,152,86,21
24.0,1:1:1,5,367,32,249
28.0,1:5:5,4,380,48,197
24.0,1:5:5,7,191,71,55
24.0,1:10:10,7,212,59,86
24.0,1:1:1,5,367,11,326
26.0,1:5:5,6,219,37,137
26.0,1:1:1,1,1260,77,289
26.0,1:5:5,4,488,63,180
25.0,1:1:1,1,1540,55,692
26.0,1:2:2,6,195,62,74
28.0,1:10:10,8,114,100,0
26.0,1:10:10,7,147,41,86
24.0,1:5:5,8,191,18,156
26.0,1:2:2,5,291,71,84
25.0,1:5:5,3,890,42,516
28.0,1:1:1,8,80,67,26
24.0,1:5:5,5,472,78,103
28.0,1:5:5,2,845,44,473
25.0,1:2:2,2,1180,45,649
24.0,1:5:5,8,191,70,57
28.0,1:10:10,1,1400,57,602
28.0,1:5:5,8,103,22,80
28.0,1:2:2,1,1120,84,179
28.0,1:5:5,1,1260,73,340
25.0,1:10:10,3,989,52,474
26.0,1:5:5,8,132,55,59
28.0,1:2:2,1,1120,50,560
24.0,1:10:10,6,352,45,193
28.0,1:1:1,4,295,84,47
28.0,1:2:2,2,751,93,52
28.0,1:2:2,4,337,69,104
25.0,1:5:5,1,1980,99,19
24.0,1:2:2,3,935,29,663
28.0,1:2:2,3,503,26,372
26.0,1:10:10,5,363,59,148
25.0,1:2:2,7,144,40,86
24.0,1:1:1,1,1820,55,818
25.0,1:2:2,2,1180,35,767
25.0,1:1:1,5,311,40,186
26.0,1:1:1,8,103,46,55
28.0,1:10:10,2,938,54,431
28.0,1:10:10,1,1400,26,1036
25.0,1:5:5,3,890,50,445
25.0,1:5:5,8,162,76,38
25.0,1:10:10,6,298,1,295
24.0,1:5:5,1,2340,38,1450
26.0,1:1:1,2,845,25,633
28.0,1:5:5,6,171,79,35
25.0,1:10:10,3,989,43,563
25.0,1:10:10,6,298,41,175
26.0,1:5:5,7,132,43,75
24.0,1:2:2,7,170,60,68
26.0,1:2:2,3,647,42,375
25.0,1:5:5,4,596,31,411
25.0,1:2:2,4,530,64,190
24.0,1:1:1,2,1220,33,817
24.0,1:10:10,8,212,29,150
25.0,1:10:10,3,989,39,603
25.0,1:10:10,1,2200,56,967
25.0,1:2:2,2,1180,63,436
